basin_id,basin_name,year,q_fut
7,Pacific and Arctic Coast,2033,1550.9280890981454
7,Pacific and Arctic Coast,2034,1653.0262216632816
7,Pacific and Arctic Coast,2035,1544.8752504540892
7,Pacific and Arctic Coast,2036,1586.8935874996641
7,Pacific and Arctic Coast,2037,1575.0581180568493
7,Pacific and Arctic Coast,2038,1578.272175454832
7,Pacific and Arctic Coast,2039,1489.32252470733
7,Pacific and Arctic Coast,2040,1614.2842228973632
7,Pacific and Arctic Coast,2041,1469.2497321648066
7,Pacific and Arctic Coast,2042,1562.4027337923912
7,Pacific and Arctic Coast,2043,1513.530761134061
7,Pacific and Arctic Coast,2044,1513.713024890501
7,Pacific and Arctic Coast,2045,1478.1592364415571
7,Pacific and Arctic Coast,2046,1515.65587730003
7,Pacific and Arctic Coast,2047,1539.7435278053633
7,Pacific and Arctic Coast,2048,1541.9002914122616
7,Pacific and Arctic Coast,2049,1762.1731088411066
7,Pacific and Arctic Coast,2050,1492.359386879853
7,Pacific and Arctic Coast,2051,1564.591076380194
7,Pacific and Arctic Coast,2052,1511.1734711880886
7,Pacific and Arctic Coast,2053,1707.0888539685322
7,Pacific and Arctic Coast,2054,1587.0346676643821
7,Pacific and Arctic Coast,2055,1510.567438786377
7,Pacific and Arctic Coast,2056,1680.593513146487
7,Pacific and Arctic Coast,2057,1702.6130010842826
7,Pacific and Arctic Coast,2058,1623.6234387102377
7,Pacific and Arctic Coast,2059,1692.8344030229523
7,Pacific and Arctic Coast,2060,1624.1846655679883
7,Pacific and Arctic Coast,2061,1673.976128659652
7,Pacific and Arctic Coast,2062,1726.2175437587182
7,Pacific and Arctic Coast,2063,1720.951626672864
7,Pacific and Arctic Coast,2064,1772.1365071119926
7,Pacific and Arctic Coast,2065,1521.679263950794
7,Pacific and Arctic Coast,2066,1567.1450957593413
7,Pacific and Arctic Coast,2067,1823.2869212069045
7,Pacific and Arctic Coast,2068,1581.4228193242254
7,Pacific and Arctic Coast,2069,1732.7009468713861
7,Pacific and Arctic Coast,2070,1805.3587490147283
7,Pacific and Arctic Coast,2071,1660.6463745480548
7,Pacific and Arctic Coast,2072,1660.5680947250642
7,Pacific and Arctic Coast,2073,1362.066401805791
7,Pacific and Arctic Coast,2074,1454.8095269156024
7,Pacific and Arctic Coast,2075,1673.6220061439915
7,Pacific and Arctic Coast,2076,1606.5861370207344
7,Pacific and Arctic Coast,2077,1550.2796980845528
7,Pacific and Arctic Coast,2078,1652.4937532919266
7,Pacific and Arctic Coast,2079,1656.9720710840925
7,Pacific and Arctic Coast,2080,1570.9092001814931
7,Pacific and Arctic Coast,2081,1663.3637036729378
7,Pacific and Arctic Coast,2082,1706.681801271913
7,Pacific and Arctic Coast,2083,1742.0040928411586
7,Pacific and Arctic Coast,2084,1547.3866037278706
7,Pacific and Arctic Coast,2085,1471.9873387259834
7,Pacific and Arctic Coast,2086,1604.7936133994992
7,Pacific and Arctic Coast,2087,1515.6670280122055
7,Pacific and Arctic Coast,2088,1571.9783089150387
7,Pacific and Arctic Coast,2089,1735.5968668469086
7,Pacific and Arctic Coast,2090,1673.519561717475
7,Pacific and Arctic Coast,2091,1721.0432858020044
7,Pacific and Arctic Coast,2092,1726.2156849318173
7,Pacific and Arctic Coast,2093,1861.6057647318296
7,Pacific and Arctic Coast,2094,1572.9393730147208
7,Pacific and Arctic Coast,2095,1632.4224505100353
7,Pacific and Arctic Coast,2096,1706.672035211999
7,Pacific and Arctic Coast,2097,1650.2129945435167
7,Pacific and Arctic Coast,2098,1648.138482438771
7,Pacific and Arctic Coast,2099,1615.6789297186674
7,Pacific and Arctic Coast,2100,1727.6021556614835
8,Scandinavia North Coast,2020,395.4983336134363
8,Scandinavia North Coast,2021,449.2207303778979
8,Scandinavia North Coast,2022,438.9663440059992
8,Scandinavia North Coast,2023,432.1726411153966
8,Scandinavia North Coast,2024,439.99947529715405
8,Scandinavia North Coast,2025,426.05320594052404
8,Scandinavia North Coast,2026,485.8115314187005
8,Scandinavia North Coast,2027,408.43391874924134
8,Scandinavia North Coast,2028,427.2953865734815
8,Scandinavia North Coast,2029,388.49356078944743
8,Scandinavia North Coast,2030,413.4099782755336
8,Scandinavia North Coast,2031,448.0908957019504
8,Scandinavia North Coast,2032,519.8368705163278
8,Scandinavia North Coast,2033,447.55912527849875
8,Scandinavia North Coast,2034,389.380566901215
8,Scandinavia North Coast,2035,441.2390867711425
8,Scandinavia North Coast,2036,413.3763447391555
8,Scandinavia North Coast,2037,481.63320657035814
8,Scandinavia North Coast,2038,488.30864642667126
8,Scandinavia North Coast,2039,509.21049840418743
8,Scandinavia North Coast,2040,486.05785131442957
8,Scandinavia North Coast,2041,422.95261130795245
8,Scandinavia North Coast,2042,490.558209219894
8,Scandinavia North Coast,2043,524.5915145427098
8,Scandinavia North Coast,2044,441.4936414184218
8,Scandinavia North Coast,2045,443.2039475823032
8,Scandinavia North Coast,2046,401.5537666545472
8,Scandinavia North Coast,2047,410.8426178955547
8,Scandinavia North Coast,2048,496.7401320583001
8,Scandinavia North Coast,2049,415.7436256056855
8,Scandinavia North Coast,2050,428.3802213687436
8,Scandinavia North Coast,2051,531.6593616936299
8,Scandinavia North Coast,2052,483.7034168400691
8,Scandinavia North Coast,2053,486.1847664004332
8,Scandinavia North Coast,2054,388.0103275618206
8,Scandinavia North Coast,2055,472.90192879169615
8,Scandinavia North Coast,2056,424.15977265916695
8,Scandinavia North Coast,2057,428.8554786266068
8,Scandinavia North Coast,2058,499.3166655078275
8,Scandinavia North Coast,2059,445.94101950934765
8,Scandinavia North Coast,2060,483.4500286701307
8,Scandinavia North Coast,2061,448.03809654938095
8,Scandinavia North Coast,2062,469.9710954949124
8,Scandinavia North Coast,2063,381.5002393134266
8,Scandinavia North Coast,2064,431.44521798491184
8,Scandinavia North Coast,2065,494.8305408442595
8,Scandinavia North Coast,2066,494.8947511281913
8,Scandinavia North Coast,2067,530.8214723598713
8,Scandinavia North Coast,2068,462.86945424247034
