basin_id,basin_name,year,q_obs,q_det
70,Black Sea South Coast,1913,162.790135838474,127.07127470515113
70,Black Sea South Coast,1914,114.00962488983411,107.61786135483801
70,Black Sea South Coast,1915,128.77344368334562,116.89604550242287
70,Black Sea South Coast,1916,93.01036182313622,87.79923257800323
70,Black Sea South Coast,1917,117.14628663405028,102.8585033416485
70,Black Sea South Coast,1918,85.95590531365903,75.98997524519666
70,Black Sea South Coast,1919,112.74941029277714,103.65897855885618
70,Black Sea South Coast,1920,132.62053836606844,112.34228312931143
70,Black Sea South Coast,1921,104.72865674670294,87.1749450261055
70,Black Sea South Coast,1922,137.66063384713044,117.97769308397326
70,Black Sea South Coast,1923,131.40038179226002,107.5478996554583
70,Black Sea South Coast,1924,145.98384396153386,118.68892737575767
70,Black Sea South Coast,1925,135.41416851721903,105.55866720621403
70,Black Sea South Coast,1926,139.1360224314576,123.11900470883289
70,Black Sea South Coast,1927,107.03210875265869,91.41665217790316
70,Black Sea South Coast,1928,105.91681262480759,100.46237683985782
70,Black Sea South Coast,1929,107.9222855930988,98.04538802740804
70,Black Sea South Coast,1930,81.3908184562527,77.60854377119803
70,Black Sea South Coast,1931,119.76569971922086,105.51357972316643
70,Black Sea South Coast,1932,119.27078492358947,118.7645010958169
70,Black Sea South Coast,1933,125.62940644373805,112.86572097519166
70,Black Sea South Coast,1934,113.20703473131289,103.7528683905224
70,Black Sea South Coast,1935,109.13833775534883,90.76810055774466
70,Black Sea South Coast,1936,114.4922906489466,108.46902061861354
70,Black Sea South Coast,1937,108.00038389535258,95.62526115385148
70,Black Sea South Coast,1938,121.2213887035178,100.60113872997117
70,Black Sea South Coast,1939,125.24652112552235,105.00776839550159
70,Black Sea South Coast,1940,153.85760153935848,138.56031459525965
70,Black Sea South Coast,1941,148.578337732957,125.4601213554307
70,Black Sea South Coast,1942,135.2026857910155,132.90044565316208
70,Black Sea South Coast,1943,109.6093031290826,105.52784062533374
70,Black Sea South Coast,1944,126.35777137711804,117.93200997527792
70,Black Sea South Coast,1945,110.49336539860207,95.20114324372419
70,Black Sea South Coast,1946,121.69958255519101,108.89778474114955
70,Black Sea South Coast,1947,113.99617221899197,96.44726123414914
70,Black Sea South Coast,1948,139.04852717736554,122.31765778616885
70,Black Sea South Coast,1949,120.69139422751311,111.575591899781
70,Black Sea South Coast,1950,134.294911409023,115.1315619583125
70,Black Sea South Coast,1951,101.7728489385239,94.07899160454576
70,Black Sea South Coast,1952,110.68838546405085,108.1638937167909
70,Black Sea South Coast,1953,135.94313497623472,116.00952758236173
70,Black Sea South Coast,1954,114.11956415347068,109.69229101959857
70,Black Sea South Coast,1955,82.58564320612436,79.52049191586964
70,Black Sea South Coast,1956,141.1356405201695,114.66864457533865
70,Black Sea South Coast,1957,81.80113429848666,84.23445925147273
70,Black Sea South Coast,1958,126.00397536586811,115.55493951695264
70,Black Sea South Coast,1959,129.67673005709045,113.16753355766444
70,Black Sea South Coast,1960,111.98652271393763,109.19444222900114
70,Black Sea South Coast,1961,111.09432840735624,98.8012806817042
70,Black Sea South Coast,1962,120.94733323008356,101.87969163268716
70,Black Sea South Coast,1963,157.7613789034634,137.5051667408682
70,Black Sea South Coast,1964,117.6286527356905,108.92611334784574
70,Black Sea South Coast,1965,125.66323904788801,113.58247225132
70,Black Sea South Coast,1966,104.04670152367908,103.58967493875537
70,Black Sea South Coast,1967,134.95775964365282,121.52083843168033
70,Black Sea South Coast,1968,146.50338093181605,123.9122240483753
70,Black Sea South Coast,1969,107.02638739145674,99.70165246975361
70,Black Sea South Coast,1970,127.1770997437675,107.50765844632336
70,Black Sea South Coast,1971,115.9322920969853,109.10752358899052
70,Black Sea South Coast,1972,96.94199000191679,93.54042121483452
70,Black Sea South Coast,1973,102.25105387318003,92.83002952903973
70,Black Sea South Coast,1974,84.19696148172557,90.2974693898225
70,Black Sea South Coast,1975,107.14627728212542,97.10172391717833
70,Black Sea South Coast,1976,123.53780555369491,111.00102387112123
70,Black Sea South Coast,1977,97.68973856275203,91.79121298668205
70,Black Sea South Coast,1978,129.84998069445618,118.21774403667133
70,Black Sea South Coast,1979,116.9441515352249,104.56278773563245
70,Black Sea South Coast,1980,143.77273784058394,125.79995881985128
70,Black Sea South Coast,1981,140.98723953569606,120.78715288473572
70,Black Sea South Coast,1982,110.2279337054259,106.81771604359238
70,Black Sea South Coast,1983,118.1360128371653,109.00642547221918
70,Black Sea South Coast,1984,95.34503491559352,102.88192916264438
70,Black Sea South Coast,1985,119.58662300007735,100.80665121815441
70,Black Sea South Coast,1986,105.79477002797934,91.36406401079797
70,Black Sea South Coast,1987,149.45687324460135,127.7363305621476
70,Black Sea South Coast,1988,159.62469436258186,137.21644581475888
70,Black Sea South Coast,1989,126.66067430706353,104.87447444610098
70,Black Sea South Coast,1990,107.80995982965264,110.56398515394461
70,Black Sea South Coast,1991,108.67256111094355,110.36649467635723
70,Black Sea South Coast,1992,126.06199161087045,112.17592810499855
70,Black Sea South Coast,1993,118.25700502605287,114.01199473133764
70,Black Sea South Coast,1994,102.89225144347195,88.0806212279095
70,Black Sea South Coast,1995,133.1948949170539,121.3031388516515
70,Black Sea South Coast,1996,122.50134464420498,117.55191293782119
70,Black Sea South Coast,1997,147.01513639260972,128.84462827505976
70,Black Sea South Coast,1998,136.79299096671107,126.47488842860326
70,Black Sea South Coast,1999,122.20520456708614,112.80911696623373
70,Black Sea South Coast,2000,123.71640007537691,117.22745900477682
70,Black Sea South Coast,2001,117.34412148122153,99.02265255305403
70,Black Sea South Coast,2002,127.39892185524376,125.87389136124898
70,Black Sea South Coast,2003,124.64611934580547,116.03384546892212
70,Black Sea South Coast,2004,132.4241713548769,118.93804759504832
70,Black Sea South Coast,2005,148.76501875358477,134.6936156002612
70,Black Sea South Coast,2006,124.79028464652728,107.73488930430462
70,Black Sea South Coast,2007,128.09185595598063,108.20698700266728
70,Black Sea South Coast,2008,114.35669432251687,106.90088351582894
70,Black Sea South Coast,2009,158.66252999747041,134.38589923018657
70,Black Sea South Coast,2010,154.68341743127695,128.85371486930373
70,Black Sea South Coast,2011,132.7172345842563,118.04931600716624
70,Black Sea South Coast,2012,136.6175379752716,123.39734213698371
70,Black Sea South Coast,2013,124.26807323681348,109.9589625134301
70,Black Sea South Coast,2014,101.76818009147307,104.5784062916215
70,Black Sea South Coast,2015,140.74502246766912,127.25460385331955
70,Black Sea South Coast,2016,147.46967925608934,131.02930372009155
70,Black Sea South Coast,2017,118.52620808025016,118.00826204294171
70,Black Sea South Coast,2018,115.83101673163969,108.73394626952853
70,Black Sea South Coast,2019,101.55903991321492,100.88892554496377
71,Tagus,1901,15.486866734302637,14.3528728196331
71,Tagus,1902,19.186969977225623,20.729873222447054
71,Tagus,1903,12.482440113088614,13.217485001374122
71,Tagus,1904,16.110324372262777,14.443954397286754
71,Tagus,1905,9.900570564404696,9.79908469203328
71,Tagus,1906,11.627813529613414,10.109987279260874
71,Tagus,1907,14.319322045481208,16.10952875818075
71,Tagus,1908,12.022779212822543,10.766695486811306
71,Tagus,1909,13.53947212230245,13.787659049058924
71,Tagus,1910,17.850108041699716,17.893851717597816
71,Tagus,1911,16.724675626174896,16.053756940169595
71,Tagus,1912,19.487515869733187,19.46749636180465
71,Tagus,1913,15.131817640686771,16.5384284719986
71,Tagus,1914,16.88260218587736,16.473342621160334
71,Tagus,1915,20.07810251618318,19.198950897888366
71,Tagus,1916,20.207861978944074,19.125781844303805
71,Tagus,1917,16.833877007126123,14.24383206638971
71,Tagus,1918,7.745763010524175,8.521319013118571
71,Tagus,1919,15.444104358243457,14.863889877891323
71,Tagus,1920,11.529449621897122,10.904636095849435
71,Tagus,1921,8.638356581476685,8.180127719040119
71,Tagus,1922,12.091554063960258,10.975064584324873
71,Tagus,1923,12.040197063179777,10.531178157359829
71,Tagus,1924,17.1449464856724,13.331426192171103
71,Tagus,1925,13.840144078557477,13.242189965051308
71,Tagus,1926,18.12796302660649,16.443275048412982
71,Tagus,1927,14.508568280284319,13.026425330813144
71,Tagus,1928,14.741218643838499,14.432857997002998
71,Tagus,1929,10.410435646698733,9.176199532602137
71,Tagus,1930,12.091039649004124,12.846285666877097
71,Tagus,1931,10.223819739557083,11.484502798222834
71,Tagus,1932,11.419448548027255,10.646253783238365
71,Tagus,1933,13.51794867405801,9.536435604470354
71,Tagus,1934,11.326216397365616,9.64522967428194
71,Tagus,1935,10.552764637133333,9.249457067317078
71,Tagus,1936,28.247605373789817,30.311942826103973
71,Tagus,1937,23.95177689706917,20.569425696678675
71,Tagus,1938,9.358359948575718,8.717939704010139
71,Tagus,1939,13.747547623599937,14.58751109285836
71,Tagus,1940,18.62234672593248,17.15685454361933
71,Tagus,1941,21.23879921815712,19.873181629259168
71,Tagus,1942,13.779842144741677,15.313563497825895
71,Tagus,1943,14.881305951504409,15.032914261716817
71,Tagus,1944,4.65495060655341,5.517784659599458
71,Tagus,1945,7.866409615794685,6.993457039252033
71,Tagus,1946,13.457754435232237,14.49744501538031
71,Tagus,1947,23.342176452222002,21.347405621718362
71,Tagus,1948,14.091926933997886,15.13437711765378
71,Tagus,1949,4.877361269166728,6.509474973821254
71,Tagus,1950,6.6119767644574345,7.74824207370362
71,Tagus,1951,19.49380785394459,17.838186658201703
71,Tagus,1952,12.046538003822043,13.562312323167676
71,Tagus,1953,7.816273169654577,8.419725715076286
71,Tagus,1954,7.963462248216434,8.626919198406158
71,Tagus,1955,21.742996594129316,21.146447326770133
71,Tagus,1956,20.543122975300484,19.778550671766617
71,Tagus,1957,6.16458553609631,7.935240286588972
71,Tagus,1958,13.971116118301648,14.913399606911591
71,Tagus,1959,19.296787065788646,22.347135279333223
71,Tagus,1960,27.700206615953824,28.60427385958266
71,Tagus,1961,13.921993532662999,15.454804356512385
71,Tagus,1962,16.94471542910785,16.133278243718657
71,Tagus,1963,34.40825535222119,32.03676794948858
71,Tagus,1964,19.05686851641111,17.852191350916954
71,Tagus,1965,17.925536755554905,15.703184712245255
71,Tagus,1966,26.112566351861243,27.2008445340175
71,Tagus,1967,11.114834840210175,12.140271139371075
71,Tagus,1968,14.53161701968333,15.38768640268812
71,Tagus,1969,22.652812416764544,21.291756667568073
71,Tagus,1970,17.439839847500025,18.381135341748582
71,Tagus,1971,10.579397995266795,12.87574245612446
71,Tagus,1972,19.4645158490261,17.319769743345287
71,Tagus,1973,10.250521013825544,10.727921793038313
71,Tagus,1974,10.558163808194337,10.613707732530484
71,Tagus,1975,8.265048928379425,9.716543588659528
71,Tagus,1976,11.366261369136058,11.72705722282098
71,Tagus,1977,22.25819440161004,22.163301217763074
71,Tagus,1978,23.250053891516586,25.27546255033711
71,Tagus,1979,27.534787867177357,27.485727015003604
71,Tagus,1980,7.095439466466514,9.487115002110198
71,Tagus,1981,5.939236742775888,8.721928550130258
71,Tagus,1982,8.335326854309068,9.890878392023202
71,Tagus,1983,11.246567900348026,13.229778530632984
71,Tagus,1984,12.751488105474753,14.181541427491387
71,Tagus,1985,18.408390937052385,16.494304132035683
71,Tagus,1986,11.03412948943096,10.364386177655051
71,Tagus,1987,17.59583470531552,17.38246434509577
71,Tagus,1988,14.006001475112466,18.365217829012764
71,Tagus,1989,19.210810327853412,24.031115489790185
71,Tagus,1990,12.762295222176192,11.78104519070519
71,Tagus,1991,12.103270390891991,11.461411002560839
71,Tagus,1992,4.064784131809015,5.613659486746625
71,Tagus,1993,8.092864312878872,11.34835139373189
71,Tagus,1994,10.697098193528351,10.98810669553356
71,Tagus,1995,11.10374495504999,11.871427925638919
71,Tagus,1996,29.627473040247615,29.142214966111915
71,Tagus,1997,24.29825342839526,25.129554696351573
71,Tagus,1998,12.260820122451342,14.16249610589524
71,Tagus,1999,6.598537200277266,8.648943651875042
71,Tagus,2000,18.12296675274827,18.93615584560134
71,Tagus,2001,23.43643222346306,23.17202525528174
71,Tagus,2002,13.316841622585784,14.509364889779729
71,Tagus,2003,20.19910203702061,18.983205919089777
71,Tagus,2004,10.199476743833301,11.102284382454686
71,Tagus,2005,5.177072341854347,5.191935868344373
71,Tagus,2006,17.30416033166849,16.05356463497179
71,Tagus,2007,8.220746692257313,9.761677685126346
71,Tagus,2008,6.246224578497482,9.577524852379977
71,Tagus,2009,9.36501914090728,8.38077804675558
71,Tagus,2010,23.576856561828933,21.230685986335683
71,Tagus,2011,13.709133701218885,13.6719255940441
71,Tagus,2012,6.971036158388504,7.866465857597533
71,Tagus,2013,19.68972158619924,19.314501277115188
71,Tagus,2014,17.29507297171666,16.90419060565093
71,Tagus,2015,6.3555625445589135,6.769852819227869
71,Tagus,2016,14.873571370097086,16.568803795903953
71,Tagus,2017,7.864310888259205,8.04588256479389
71,Tagus,2018,16.918862171378827,16.7980824871777
71,Tagus,2019,8.766984421151498,9.158379492666803
72,Caspian Sea South West Coast,1901,64.96897845388744,67.18867760484162
72,Caspian Sea South West Coast,1902,75.88703994932251,87.0737628640755
72,Caspian Sea South West Coast,1903,66.70358727755958,80.90877603209181
72,Caspian Sea South West Coast,1904,76.4705996591822,85.55177485465629
72,Caspian Sea South West Coast,1905,60.18526090621768,72.41739169263748
72,Caspian Sea South West Coast,1906,45.25720636791907,58.83882472205265
72,Caspian Sea South West Coast,1907,72.00902806426755,69.01682596009823
72,Caspian Sea South West Coast,1908,73.06362934574415,76.98312335019831
72,Caspian Sea South West Coast,1909,51.9018635545046,61.342841248617276
72,Caspian Sea South West Coast,1910,56.732699004521535,59.631774254787366
72,Caspian Sea South West Coast,1911,59.12658220067773,58.84195948472207
72,Caspian Sea South West Coast,1912,50.274535274788455,60.89316280052292
72,Caspian Sea South West Coast,1913,53.90650749766697,57.37660557013968
72,Caspian Sea South West Coast,1914,70.29857972579133,62.65714262557604
72,Caspian Sea South West Coast,1915,86.41442729091703,86.56190888525029
72,Caspian Sea South West Coast,1916,46.664309082567094,57.88176727027327
72,Caspian Sea South West Coast,1917,29.78005518244117,46.23295580394257
72,Caspian Sea South West Coast,1918,45.34846890042292,52.740802574027796
72,Caspian Sea South West Coast,1919,58.00861015397208,63.592455267765594
72,Caspian Sea South West Coast,1920,79.01957622285104,70.7527708625582
72,Caspian Sea South West Coast,1921,84.61364578833799,73.55902064473065
72,Caspian Sea South West Coast,1922,66.01396696069624,71.34988147749999
72,Caspian Sea South West Coast,1923,55.416718777623295,62.626495766186586
72,Caspian Sea South West Coast,1924,53.01160673875597,58.15553827628715
72,Caspian Sea South West Coast,1925,49.6031897140342,54.10951241012479
72,Caspian Sea South West Coast,1926,69.06523943460174,70.61538879745704
72,Caspian Sea South West Coast,1927,51.59261843786607,53.72999378254207
72,Caspian Sea South West Coast,1928,96.98168635427179,80.06772561286574
72,Caspian Sea South West Coast,1929,74.83842779248768,70.05863186260444
72,Caspian Sea South West Coast,1930,59.49789603388374,64.86994501646785
72,Caspian Sea South West Coast,1931,58.372327694011865,69.68802141231366
72,Caspian Sea South West Coast,1932,84.28212996488553,77.68190677145007
72,Caspian Sea South West Coast,1933,75.86097846200717,73.67083855738983
72,Caspian Sea South West Coast,1934,61.69044106678705,69.6514845710586
72,Caspian Sea South West Coast,1935,46.01429196176427,55.56593446462608
72,Caspian Sea South West Coast,1936,56.970490404404636,66.22318091811506
72,Caspian Sea South West Coast,1937,51.36002907776045,63.86477324467719
72,Caspian Sea South West Coast,1938,51.15987743907958,53.226299541683154
72,Caspian Sea South West Coast,1939,65.7937677359673,64.85050145686203
72,Caspian Sea South West Coast,1940,79.81961618006711,74.31573250192443
72,Caspian Sea South West Coast,1941,58.03056639103193,63.11599292696175
72,Caspian Sea South West Coast,1942,60.971369814439754,72.33305457261667
72,Caspian Sea South West Coast,1943,66.42314380070495,66.83315070034512
72,Caspian Sea South West Coast,1944,45.456928696113984,58.1509442872877
72,Caspian Sea South West Coast,1945,44.27332149374658,51.3633754191637
72,Caspian Sea South West Coast,1946,71.77538873179033,69.52143251804641
72,Caspian Sea South West Coast,1947,41.104389727466405,53.49691520174014
72,Caspian Sea South West Coast,1948,47.61476725807673,54.97022120829485
72,Caspian Sea South West Coast,1949,70.12245202934008,63.674049077719054
72,Caspian Sea South West Coast,1950,51.86339642813385,51.80611269917058
72,Caspian Sea South West Coast,1951,74.09044135571669,62.22439002714358
72,Caspian Sea South West Coast,1952,65.05063500055796,75.45622620103515
72,Caspian Sea South West Coast,1953,73.65892219555366,69.40135214861023
72,Caspian Sea South West Coast,1954,79.01896003185595,81.93869469239925
72,Caspian Sea South West Coast,1955,39.955082639079166,53.88350329613304
72,Caspian Sea South West Coast,1956,92.67751902570615,89.54679752970517
72,Caspian Sea South West Coast,1957,64.77062113282686,73.74673633018524
72,Caspian Sea South West Coast,1958,55.24821635534181,62.22351772403961
72,Caspian Sea South West Coast,1959,71.96144552621122,73.01648814273494
72,Caspian Sea South West Coast,1960,57.01400383825481,67.97406813624461
72,Caspian Sea South West Coast,1961,44.456909826141185,53.577748273455065
72,Caspian Sea South West Coast,1962,47.184610657541725,53.89578488128601
72,Caspian Sea South West Coast,1963,89.74388176546175,90.65584676057402
72,Caspian Sea South West Coast,1964,72.32282377182955,79.10716933014521
72,Caspian Sea South West Coast,1965,49.9165669786243,61.03696474963903
72,Caspian Sea South West Coast,1966,52.97568265640833,62.92562881650969
72,Caspian Sea South West Coast,1967,63.33793575324132,65.40016684751069
72,Caspian Sea South West Coast,1968,70.14206976589375,74.86253455809008
72,Caspian Sea South West Coast,1969,97.36359911092717,89.37567327376442
72,Caspian Sea South West Coast,1970,40.807924241844745,54.0561391545418
72,Caspian Sea South West Coast,1971,44.33843305852204,57.556449480102145
72,Caspian Sea South West Coast,1972,74.11962204868628,75.40006955759294
72,Caspian Sea South West Coast,1973,61.863344381601564,65.46660905545058
72,Caspian Sea South West Coast,1974,58.459504755272505,67.9354846596197
72,Caspian Sea South West Coast,1975,52.80849788080657,59.05605847126774
72,Caspian Sea South West Coast,1976,73.46019882470925,75.16915807618385
72,Caspian Sea South West Coast,1977,63.3068135419635,70.00291976116873
72,Caspian Sea South West Coast,1978,72.35348671834271,72.62910739140689
72,Caspian Sea South West Coast,1979,58.91595838826915,67.6703829084368
72,Caspian Sea South West Coast,1980,60.66447559078738,63.63258102062807
72,Caspian Sea South West Coast,1981,49.78742559968163,68.0263740273338
72,Caspian Sea South West Coast,1982,66.12998600177396,70.33685353222307
72,Caspian Sea South West Coast,1983,52.603817430605986,65.75766300497445
72,Caspian Sea South West Coast,1984,53.82598123971412,62.467014789010705
72,Caspian Sea South West Coast,1985,65.85794349599462,67.49786562371392
72,Caspian Sea South West Coast,1986,55.54018605244924,62.72129083561634
72,Caspian Sea South West Coast,1987,69.26845950100015,66.18333246705132
72,Caspian Sea South West Coast,1988,74.4935600264687,81.15347111596087
72,Caspian Sea South West Coast,1989,46.13389608769613,51.10034215009066
72,Caspian Sea South West Coast,1990,61.02648822101363,62.529500347643605
72,Caspian Sea South West Coast,1991,55.312174419898184,57.22836071848071
72,Caspian Sea South West Coast,1992,78.88056830400915,75.20498153064881
72,Caspian Sea South West Coast,1993,82.59221741193534,77.59928123149545
72,Caspian Sea South West Coast,1994,77.06122510130521,76.21905562024841
72,Caspian Sea South West Coast,1995,56.92101515553346,63.6674307540375
72,Caspian Sea South West Coast,1996,55.33190018442879,61.88101651379743
72,Caspian Sea South West Coast,1997,56.38304517694212,59.67389181743864
72,Caspian Sea South West Coast,1998,57.49493499178527,62.6737067401078
72,Caspian Sea South West Coast,1999,42.19164035632508,49.299486675503154
72,Caspian Sea South West Coast,2000,56.48661091331159,52.962306748898406
72,Caspian Sea South West Coast,2001,49.20113572818206,49.18987499872613
72,Caspian Sea South West Coast,2002,66.6029882083805,67.28683430544773
72,Caspian Sea South West Coast,2003,74.77209654150074,71.07993245937102
72,Caspian Sea South West Coast,2004,58.80575361625291,68.58669542248323
72,Caspian Sea South West Coast,2005,62.382431797921654,65.35515091753616
72,Caspian Sea South West Coast,2006,60.242652458674776,61.15957075028384
72,Caspian Sea South West Coast,2007,67.54908082551827,64.42740483394509
72,Caspian Sea South West Coast,2008,50.54321169698364,53.61228921050032
72,Caspian Sea South West Coast,2009,54.7530944832534,56.0803697768224
72,Caspian Sea South West Coast,2010,64.75676971560986,71.86873425536015
72,Caspian Sea South West Coast,2011,64.44418444600105,64.66980625547792
72,Caspian Sea South West Coast,2012,58.944108141444595,59.114537123432484
72,Caspian Sea South West Coast,2013,52.34534349975378,55.64241696636104
72,Caspian Sea South West Coast,2014,56.609755837677525,55.114453850441414
72,Caspian Sea South West Coast,2015,73.14781982588445,64.69133206057613
72,Caspian Sea South West Coast,2016,73.30127406643419,66.83036339215266
72,Caspian Sea South West Coast,2017,56.70833956802816,55.890613137418946
72,Caspian Sea South West Coast,2018,55.01172334534439,58.36059218768264
72,Caspian Sea South West Coast,2019,69.27087402569472,68.22717785817744
73,Ebro,1901,18.16812212280918,17.694510514350043
73,Ebro,1902,18.198738151282512,19.91340213750533
73,Ebro,1903,16.646481020590553,19.845150980570644
73,Ebro,1904,17.289479091074796,19.885953371430904
73,Ebro,1905,11.35855506396481,15.142553108472056
73,Ebro,1906,19.94092360808934,20.656655809737035
73,Ebro,1907,24.88646396571922,23.216504488158105
73,Ebro,1908,21.043082591838566,22.205333851022576
73,Ebro,1909,14.695622944488766,18.58881314187843
73,Ebro,1910,24.146891878442016,22.34864172161067
73,Ebro,1911,17.99314976997318,22.192590840378507
73,Ebro,1912,11.6967491505432,16.762365679428033
73,Ebro,1913,15.850929728609218,18.739281224490515
73,Ebro,1914,17.96100780652568,18.93290692841728
73,Ebro,1915,28.64551898021874,26.93510511751558
73,Ebro,1916,21.470520645270767,21.98459831773308
73,Ebro,1917,20.162467458116264,23.6515454013081
73,Ebro,1918,15.605468838258163,19.846075733574846
73,Ebro,1919,29.55575283785472,24.9416651925695
73,Ebro,1920,17.480316657171624,21.273757165717093
73,Ebro,1921,13.576089401793682,20.575530665042074
73,Ebro,1922,18.288532802374245,21.227344468801352
73,Ebro,1923,17.711244459752397,19.68192871310759
73,Ebro,1924,13.594266000007467,19.12166150782911
73,Ebro,1925,13.750176984380701,17.19822525812322
73,Ebro,1926,23.527618650209575,22.285997651958063
73,Ebro,1927,23.159497798216613,20.73742101010042
73,Ebro,1928,20.51412604775336,22.720452356188375
73,Ebro,1929,12.092248004239991,16.647040580421425
73,Ebro,1930,27.368514856492695,24.687132515220107
73,Ebro,1931,20.714922232256935,21.07025997306983
73,Ebro,1932,21.039289571071226,22.76185437350773
73,Ebro,1933,19.635994978729506,20.048442971328157
73,Ebro,1934,18.704782504725987,20.27883367021918
73,Ebro,1935,23.71753792097236,22.742008642213236
73,Ebro,1936,28.9614445315967,30.692283184068526
73,Ebro,1937,27.18785392730426,23.815946658232786
73,Ebro,1938,15.635209863002038,20.317708301633637
73,Ebro,1939,23.648845423756022,24.023261235173678
73,Ebro,1940,20.44764991872235,22.616283890296195
73,Ebro,1941,23.506722039941543,24.525105232335694
73,Ebro,1942,15.164946132015604,21.240005806409375
73,Ebro,1943,16.514129879716673,18.856671749115083
73,Ebro,1944,13.872178416155874,17.611010139766375
73,Ebro,1945,13.031239764898569,15.636365732009503
73,Ebro,1946,16.332129819855147,21.05820348340737
73,Ebro,1947,15.939801051726423,18.20593958344435
73,Ebro,1948,12.27445889806847,15.970698757112222
73,Ebro,1949,7.4109542667919595,13.124819792938743
73,Ebro,1950,11.304348604176258,14.709882444625602
73,Ebro,1951,25.58349753120208,23.071150012110376
73,Ebro,1952,19.216328143286358,18.62016993340017
73,Ebro,1953,12.43245355186575,15.958028732828307
73,Ebro,1954,14.753331392956737,16.949315664382212
73,Ebro,1955,14.353070386474592,15.175026973416307
73,Ebro,1956,19.197506425747243,20.391400228430623
73,Ebro,1957,9.96215696574702,15.444431328361867
73,Ebro,1958,15.788216972845753,15.816200140263271
73,Ebro,1959,28.82814191435048,23.939574131830003
73,Ebro,1960,33.344205979177644,25.015733593904834
73,Ebro,1961,20.52640844208153,20.38256469975005
73,Ebro,1962,25.539770525776945,21.82836823544324
73,Ebro,1963,23.516479583559487,22.304384827524263
73,Ebro,1964,19.176734521026276,20.54108949807848
73,Ebro,1965,24.35117396775341,21.423230632470666
73,Ebro,1966,27.55052630006604,23.967108092085603
73,Ebro,1967,19.956623063372966,19.820701580282318
73,Ebro,1968,19.146273030615006,20.817325079925222
73,Ebro,1969,27.16093455204387,26.694463692903266
73,Ebro,1970,17.516495970968343,20.700025264395038
73,Ebro,1971,26.777645514276344,26.42466520067182
73,Ebro,1972,28.442543949218912,26.029220064805862
73,Ebro,1973,15.106174499887398,19.261063876470356
73,Ebro,1974,22.249998892297526,24.237166996082294
73,Ebro,1975,16.21459976642111,20.557588476760355
73,Ebro,1976,16.82897218139913,19.57031616175372
73,Ebro,1977,22.983236254602346,26.380601557885264
73,Ebro,1978,24.559148615392147,24.750051144222
73,Ebro,1979,26.924557883491065,26.060317885840476
73,Ebro,1980,17.850998093656408,20.268778366385714
73,Ebro,1981,16.483613569364362,20.24951399123793
73,Ebro,1982,21.714375600545715,21.831426149956265
73,Ebro,1983,15.08441338952064,18.441543068138753
73,Ebro,1984,21.878680964840658,22.88406406508809
73,Ebro,1985,14.80715944663178,17.940891882233913
73,Ebro,1986,15.101967965230628,17.469822245060183
73,Ebro,1987,18.704881194463983,18.78199539413548
73,Ebro,1988,24.153834014091306,24.908719672518224
73,Ebro,1989,9.457167984172727,15.6508766221235
73,Ebro,1990,11.843787492926056,15.31199067909194
73,Ebro,1991,17.1469214900357,18.288776251247054
73,Ebro,1992,18.438831031295148,20.152228417385448
73,Ebro,1993,14.350268932684983,16.32441074719171
73,Ebro,1994,19.120830178147,17.36258982949359
73,Ebro,1995,15.693678374559903,14.33108041446013
73,Ebro,1996,28.67172439819406,21.901363745407657
73,Ebro,1997,23.903779234989138,20.894134692163085
73,Ebro,1998,13.833392001650957,16.847526632030778
73,Ebro,1999,15.12540891295832,16.075802937461845
73,Ebro,2000,17.8491176363659,18.324532376761052
73,Ebro,2001,19.339784373895117,16.822417167415885
73,Ebro,2002,14.754507388767081,16.09811575246776
73,Ebro,2003,24.63764530518376,20.284632383400872
73,Ebro,2004,18.765985597821963,19.610266606921925
73,Ebro,2005,12.691453863008785,14.279250577706815
73,Ebro,2006,15.250484948890655,15.41288691310373
73,Ebro,2007,14.384500891007262,16.890417936801043
73,Ebro,2008,18.015265159850305,17.972580441221893
73,Ebro,2009,20.32500067149513,17.900571437154504
73,Ebro,2010,18.94355835134746,17.53303378018226
73,Ebro,2011,12.038279051315747,14.81981274902382
73,Ebro,2012,13.288814172694815,13.652310123779438
73,Ebro,2013,28.53415632380402,22.36376483127719
73,Ebro,2014,21.549377607862997,19.097257417631575
73,Ebro,2015,17.590678132797695,17.29391625796787
73,Ebro,2016,17.357521049603886,16.799929828887777
73,Ebro,2017,12.929895376524385,14.250791797512093
73,Ebro,2018,22.67955042417429,20.51090625445397
73,Ebro,2019,17.36133439065204,16.243442130502316
74,Douro,1901,20.479036668368856,14.456860783088189
74,Douro,1902,28.29035262865277,28.55422371381528
74,Douro,1903,23.21061506176879,23.252781629693217
74,Douro,1904,29.494105297398775,15.017311021160305
74,Douro,1905,16.65935338619567,17.34241122854462
74,Douro,1906,22.66501985583047,19.69522393805186
74,Douro,1907,39.32225011766022,46.66682391937008
74,Douro,1908,26.02579464230307,23.895983636207323
74,Douro,1909,27.892187483149876,28.46814731773273
74,Douro,1910,34.562251599984535,34.0141928037478
74,Douro,1911,31.78417180613048,33.45149114824346
74,Douro,1912,40.80136113019847,37.97573096198233
74,Douro,1913,26.681632973512034,33.967021465726006
74,Douro,1914,27.15020076508728,26.736550080180695
74,Douro,1915,35.56214209717924,31.533632173505254
74,Douro,1916,51.8891466767313,39.18570641766905
74,Douro,1917,32.666331016759564,15.0434543058929
